fileId,fileUrls from query AERDT_L2_VIIRS_SNPP--5200 2024-01-01..2024-08-15 x-88y42 x-87.5y41.5[5],size
8100139584,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/076/AERDT_L2_VIIRS_SNPP.A2024076.1848.002.2024077074636.nc,11879583
8100139591,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/076/AERDT_L2_VIIRS_SNPP.A2024076.1854.002.2024077074637.nc,7814165
8101583775,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/077/AERDT_L2_VIIRS_SNPP.A2024077.1654.002.2024078052707.nc,7638503
8101741804,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/077/AERDT_L2_VIIRS_SNPP.A2024077.1830.002.2024078073723.nc,10729234
8109859861,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/080/AERDT_L2_VIIRS_SNPP.A2024080.1918.002.2024081213820.nc,9499946
8106434722,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/079/AERDT_L2_VIIRS_SNPP.A2024079.1936.002.2024080080559.nc,11173761
8103635768,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/078/AERDT_L2_VIIRS_SNPP.A2024078.1812.002.2024079073455.nc,10426073
8103657219,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/078/AERDT_L2_VIIRS_SNPP.A2024078.1954.002.2024079082457.nc,13089979
8106241632,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/079/AERDT_L2_VIIRS_SNPP.A2024079.1754.002.2024080062550.nc,10052308
8114981989,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/083/AERDT_L2_VIIRS_SNPP.A2024083.1818.002.2024084073918.nc,9660655
8109860419,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/080/AERDT_L2_VIIRS_SNPP.A2024080.1736.002.2024081213902.nc,9510911
8110694667,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/081/AERDT_L2_VIIRS_SNPP.A2024081.1718.002.2024082055708.nc,8625878
8110829379,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/081/AERDT_L2_VIIRS_SNPP.A2024081.1854.002.2024082073729.nc,12927287
8110829294,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/081/AERDT_L2_VIIRS_SNPP.A2024081.1900.002.2024082073731.nc,7947411
8113141312,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/082/AERDT_L2_VIIRS_SNPP.A2024082.1700.002.2024083053810.nc,8181798
8113300060,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/082/AERDT_L2_VIIRS_SNPP.A2024082.1836.002.2024083073824.nc,9421021
8115070471,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/083/AERDT_L2_VIIRS_SNPP.A2024083.2000.002.2024084083858.nc,9228410
8120881041,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/087/AERDT_L2_VIIRS_SNPP.A2024087.1706.002.2024088054232.nc,7593400
8117951668,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/085/AERDT_L2_VIIRS_SNPP.A2024085.1742.002.2024086061130.nc,8376336
8116575093,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/084/AERDT_L2_VIIRS_SNPP.A2024084.1800.002.2024085072945.nc,9565925
8116614680,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/084/AERDT_L2_VIIRS_SNPP.A2024084.1942.002.2024085080950.nc,8065468
8118030554,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/085/AERDT_L2_VIIRS_SNPP.A2024085.1924.002.2024086080154.nc,7590169
8119358712,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/086/AERDT_L2_VIIRS_SNPP.A2024086.1724.002.2024087060218.nc,7510864
8119436449,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/086/AERDT_L2_VIIRS_SNPP.A2024086.1900.002.2024087072231.nc,12867095
8119468975,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/086/AERDT_L2_VIIRS_SNPP.A2024086.1906.002.2024087074229.nc,7670925
8121003142,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/087/AERDT_L2_VIIRS_SNPP.A2024087.1842.002.2024088073245.nc,10927886
8121003139,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/087/AERDT_L2_VIIRS_SNPP.A2024087.1848.002.2024088073246.nc,7550712
8123057323,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/088/AERDT_L2_VIIRS_SNPP.A2024088.1824.002.2024089072837.nc,12061542
8125014651,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/089/AERDT_L2_VIIRS_SNPP.A2024089.1806.002.2024090072947.nc,11156148
8126349992,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/090/AERDT_L2_VIIRS_SNPP.A2024090.1748.002.2024091061023.nc,10097599
8125065095,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/089/AERDT_L2_VIIRS_SNPP.A2024089.1948.002.2024090080939.nc,9377859
8126456878,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/090/AERDT_L2_VIIRS_SNPP.A2024090.1930.002.2024091075026.nc,8690879
8127638519,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/091/AERDT_L2_VIIRS_SNPP.A2024091.1730.002.2024092055050.nc,8837700
8127691483,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/091/AERDT_L2_VIIRS_SNPP.A2024091.1906.002.2024092074105.nc,11993496
8132472914,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/094/AERDT_L2_VIIRS_SNPP.A2024094.1812.002.2024095074513.nc,9349043
8127703700,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/091/AERDT_L2_VIIRS_SNPP.A2024091.1912.002.2024092075054.nc,7946611
8128623500,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/092/AERDT_L2_VIIRS_SNPP.A2024092.1712.002.2024093054151.nc,8722654
8128688284,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/092/AERDT_L2_VIIRS_SNPP.A2024092.1848.002.2024093074154.nc,10065349
8128688285,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/092/AERDT_L2_VIIRS_SNPP.A2024092.1854.002.2024093074155.nc,8347429
8132491543,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/094/AERDT_L2_VIIRS_SNPP.A2024094.1954.002.2024095083508.nc,11941735
8130286348,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/093/AERDT_L2_VIIRS_SNPP.A2024093.1654.002.2024094053359.nc,8873158
8130429435,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/093/AERDT_L2_VIIRS_SNPP.A2024093.1830.002.2024094074414.nc,10200159
8135774530,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/096/AERDT_L2_VIIRS_SNPP.A2024096.1736.002.2024097061700.nc,8531276
8135793170,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/096/AERDT_L2_VIIRS_SNPP.A2024096.1918.002.2024097075656.nc,9035345
8134402280,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/095/AERDT_L2_VIIRS_SNPP.A2024095.1754.002.2024096063556.nc,8993621
8134420815,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/095/AERDT_L2_VIIRS_SNPP.A2024095.1936.002.2024096081605.nc,9798666
8139358664,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/098/AERDT_L2_VIIRS_SNPP.A2024098.1836.002.2024099074842.nc,13219641
8138530840,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/097/AERDT_L2_VIIRS_SNPP.A2024097.1718.002.2024098103813.nc,8274251
8138530835,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/097/AERDT_L2_VIIRS_SNPP.A2024097.1854.002.2024098103811.nc,13937010
8138530856,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/097/AERDT_L2_VIIRS_SNPP.A2024097.1900.002.2024098103811.nc,9302371
8139358653,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/098/AERDT_L2_VIIRS_SNPP.A2024098.1842.002.2024099074844.nc,8084622
8146550381,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/102/AERDT_L2_VIIRS_SNPP.A2024102.1724.002.2024103060134.nc,9406115
8141463062,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/099/AERDT_L2_VIIRS_SNPP.A2024099.1818.002.2024100073924.nc,12138014
8141562690,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/099/AERDT_L2_VIIRS_SNPP.A2024099.2000.002.2024100083928.nc,11120598
8143017903,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/100/AERDT_L2_VIIRS_SNPP.A2024100.1800.002.2024101074016.nc,11131542
8143053285,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/100/AERDT_L2_VIIRS_SNPP.A2024100.1942.002.2024101082013.nc,11046027
8144656012,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/101/AERDT_L2_VIIRS_SNPP.A2024101.1742.002.2024102072116.nc,9717177
8144929203,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/101/AERDT_L2_VIIRS_SNPP.A2024101.1924.002.2024102110115.nc,9935626
8139232189,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/098/AERDT_L2_VIIRS_SNPP.A2024098.1700.002.2024099053842.nc,8806689
8146689723,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/102/AERDT_L2_VIIRS_SNPP.A2024102.1900.002.2024103074146.nc,13233628
8146689716,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/102/AERDT_L2_VIIRS_SNPP.A2024102.1906.002.2024103074148.nc,9543734
8170531199,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/114/AERDT_L2_VIIRS_SNPP.A2024114.1700.002.2024115052454.nc,9794885
8159089273,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/108/AERDT_L2_VIIRS_SNPP.A2024108.1712.002.2024109054033.nc,8322162
8159282857,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/108/AERDT_L2_VIIRS_SNPP.A2024108.1848.002.2024109075049.nc,11851956
8159282859,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/108/AERDT_L2_VIIRS_SNPP.A2024108.1854.002.2024109075048.nc,7834548
8161330232,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/109/AERDT_L2_VIIRS_SNPP.A2024109.1654.002.2024110052117.nc,8112114
8161552502,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/109/AERDT_L2_VIIRS_SNPP.A2024109.1830.002.2024110073111.nc,11359758
8163437884,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/110/AERDT_L2_VIIRS_SNPP.A2024110.1954.002.2024111082157.nc,11204586
8166124441,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/112/AERDT_L2_VIIRS_SNPP.A2024112.1736.002.2024113060339.nc,9339147
8149195391,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/103/AERDT_L2_VIIRS_SNPP.A2024103.1706.002.2024104054239.nc,7722997
8149430873,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/103/AERDT_L2_VIIRS_SNPP.A2024103.1842.002.2024104074250.nc,14310860
8149430872,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/103/AERDT_L2_VIIRS_SNPP.A2024103.1848.002.2024104074251.nc,8947687
8151657525,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/104/AERDT_L2_VIIRS_SNPP.A2024104.1824.002.2024105073334.nc,15407960
8153501562,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/105/AERDT_L2_VIIRS_SNPP.A2024105.1806.002.2024106073415.nc,14287147
8153561675,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/105/AERDT_L2_VIIRS_SNPP.A2024105.1948.002.2024106082428.nc,13707940
8155442348,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/106/AERDT_L2_VIIRS_SNPP.A2024106.1748.002.2024107061741.nc,12361090
8155598376,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/106/AERDT_L2_VIIRS_SNPP.A2024106.1930.002.2024107075747.nc,10940285
8156960722,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/107/AERDT_L2_VIIRS_SNPP.A2024107.1730.002.2024108054955.nc,10402078
8163390393,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/110/AERDT_L2_VIIRS_SNPP.A2024110.1812.002.2024111073154.nc,11196297
8165092718,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/111/AERDT_L2_VIIRS_SNPP.A2024111.1754.002.2024112103320.nc,9734837
8165092711,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/111/AERDT_L2_VIIRS_SNPP.A2024111.1936.002.2024112103324.nc,11560788
8166196680,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/112/AERDT_L2_VIIRS_SNPP.A2024112.1918.002.2024113074340.nc,11628255
8167666299,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/113/AERDT_L2_VIIRS_SNPP.A2024113.1718.002.2024114054414.nc,10251649
8167751940,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/113/AERDT_L2_VIIRS_SNPP.A2024113.1854.002.2024114073416.nc,13423840
8167751934,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/113/AERDT_L2_VIIRS_SNPP.A2024113.1900.002.2024114073419.nc,10377412
8170658748,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/114/AERDT_L2_VIIRS_SNPP.A2024114.1836.002.2024115072500.nc,14162207
8170658747,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/114/AERDT_L2_VIIRS_SNPP.A2024114.1842.002.2024115072502.nc,10154421
8186373932,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/116/AERDT_L2_VIIRS_SNPP.A2024116.1800.002.2024121145001.nc,13358415
8184648654,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/116/AERDT_L2_VIIRS_SNPP.A2024116.1942.002.2024120221937.nc,10675120
8185688034,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/120/AERDT_L2_VIIRS_SNPP.A2024120.1824.002.2024121072954.nc,12460893
8184034958,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/117/AERDT_L2_VIIRS_SNPP.A2024117.1924.002.2024120151927.nc,8963040
8184015871,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/117/AERDT_L2_VIIRS_SNPP.A2024117.1742.002.2024120143935.nc,11839973
8184364130,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/118/AERDT_L2_VIIRS_SNPP.A2024118.1724.002.2024120192925.nc,9964051
8184411087,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/118/AERDT_L2_VIIRS_SNPP.A2024118.1900.002.2024120195939.nc,10716881
8184411268,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/118/AERDT_L2_VIIRS_SNPP.A2024118.1906.002.2024120195934.nc,9042637
8184949638,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/119/AERDT_L2_VIIRS_SNPP.A2024119.1706.002.2024121004952.nc,9316651
8184975588,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/119/AERDT_L2_VIIRS_SNPP.A2024119.1842.002.2024121005946.nc,11382109
8184975589,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/119/AERDT_L2_VIIRS_SNPP.A2024119.1848.002.2024121005951.nc,8638006
8188584428,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/121/AERDT_L2_VIIRS_SNPP.A2024121.1806.002.2024122074046.nc,10899211
8188638810,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/121/AERDT_L2_VIIRS_SNPP.A2024121.1948.002.2024122081034.nc,11896657
8191545730,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/122/AERDT_L2_VIIRS_SNPP.A2024122.1748.002.2024123062139.nc,9909123
8191672683,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/122/AERDT_L2_VIIRS_SNPP.A2024122.1930.002.2024123080138.nc,9570122
8194626523,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/123/AERDT_L2_VIIRS_SNPP.A2024123.1730.002.2024124055201.nc,9415686
8194835157,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/123/AERDT_L2_VIIRS_SNPP.A2024123.1906.002.2024124074217.nc,13522720
8194835151,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/123/AERDT_L2_VIIRS_SNPP.A2024123.1912.002.2024124074219.nc,8857666
8205537916,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/128/AERDT_L2_VIIRS_SNPP.A2024128.1736.002.2024129055618.nc,9969945
8197315582,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/124/AERDT_L2_VIIRS_SNPP.A2024124.1848.002.2024125073258.nc,12109829
8197315579,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/124/AERDT_L2_VIIRS_SNPP.A2024124.1854.002.2024125073259.nc,8549946
8199413676,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/125/AERDT_L2_VIIRS_SNPP.A2024125.1654.002.2024126052343.nc,8378391
8199653689,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/125/AERDT_L2_VIIRS_SNPP.A2024125.1830.002.2024126073357.nc,10787588
8197134878,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/124/AERDT_L2_VIIRS_SNPP.A2024124.1712.002.2024125053245.nc,8172244
8201760429,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/126/AERDT_L2_VIIRS_SNPP.A2024126.1812.002.2024127073438.nc,10740026
8201816041,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/126/AERDT_L2_VIIRS_SNPP.A2024126.1954.002.2024127081426.nc,9897917
8203624056,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/127/AERDT_L2_VIIRS_SNPP.A2024127.1754.002.2024128063535.nc,10249813
8203786336,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/127/AERDT_L2_VIIRS_SNPP.A2024127.1936.002.2024128080535.nc,10575105
8205707298,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/128/AERDT_L2_VIIRS_SNPP.A2024128.1918.002.2024129074621.nc,9366144
8207526905,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/129/AERDT_L2_VIIRS_SNPP.A2024129.1718.002.2024130054251.nc,10063208
8207632802,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/129/AERDT_L2_VIIRS_SNPP.A2024129.1854.002.2024130073306.nc,13896832
8209847143,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/130/AERDT_L2_VIIRS_SNPP.A2024130.1836.002.2024131074353.nc,11818079
8207632533,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/129/AERDT_L2_VIIRS_SNPP.A2024129.1900.002.2024130073306.nc,10954741
8219775498,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/134/AERDT_L2_VIIRS_SNPP.A2024134.1724.002.2024135055652.nc,10575092
8213485142,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/131/AERDT_L2_VIIRS_SNPP.A2024131.1818.002.2024132102625.nc,10808618
8213485154,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/131/AERDT_L2_VIIRS_SNPP.A2024131.2000.002.2024132102601.nc,13098904
8209690700,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/130/AERDT_L2_VIIRS_SNPP.A2024130.1700.002.2024131052352.nc,9181261
8215834187,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/132/AERDT_L2_VIIRS_SNPP.A2024132.1800.002.2024133073541.nc,11108168
8215865325,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/132/AERDT_L2_VIIRS_SNPP.A2024132.1942.002.2024133080532.nc,13384660
8217737252,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/133/AERDT_L2_VIIRS_SNPP.A2024133.1742.002.2024134103653.nc,10771005
8217737254,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/133/AERDT_L2_VIIRS_SNPP.A2024133.1924.002.2024134103658.nc,11727529
8219955142,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/134/AERDT_L2_VIIRS_SNPP.A2024134.1900.002.2024135074715.nc,11804683
8219955146,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/134/AERDT_L2_VIIRS_SNPP.A2024134.1906.002.2024135074720.nc,11194753
8232612442,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/139/AERDT_L2_VIIRS_SNPP.A2024139.1912.002.2024140103205.nc,10420143
8224289148,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/136/AERDT_L2_VIIRS_SNPP.A2024136.1824.002.2024137073916.nc,10873296
8226769769,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/137/AERDT_L2_VIIRS_SNPP.A2024137.1806.002.2024138073936.nc,10191048
8232612396,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/139/AERDT_L2_VIIRS_SNPP.A2024139.1730.002.2024140103206.nc,9429785
8232612439,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/139/AERDT_L2_VIIRS_SNPP.A2024139.1906.002.2024140103156.nc,13641505
8221693965,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/135/AERDT_L2_VIIRS_SNPP.A2024135.1706.002.2024136052745.nc,9900436
8221876706,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/135/AERDT_L2_VIIRS_SNPP.A2024135.1842.002.2024136073757.nc,11423229
8221892931,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/135/AERDT_L2_VIIRS_SNPP.A2024135.1848.002.2024136074815.nc,9598229
8226825829,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/137/AERDT_L2_VIIRS_SNPP.A2024137.1948.002.2024138081916.nc,10612925
8234111618,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/138/AERDT_L2_VIIRS_SNPP.A2024138.1748.002.2024139063050.nc,9578709
8234114185,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/138/AERDT_L2_VIIRS_SNPP.A2024138.1930.002.2024139080037.nc,10837058
8233934275,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/140/AERDT_L2_VIIRS_SNPP.A2024140.1712.002.2024141104311.nc,9201645
8233934273,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/140/AERDT_L2_VIIRS_SNPP.A2024140.1848.002.2024141104312.nc,12791357
8233934277,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/140/AERDT_L2_VIIRS_SNPP.A2024140.1854.002.2024141104311.nc,9091407
8236257149,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/141/AERDT_L2_VIIRS_SNPP.A2024141.1830.002.2024142074332.nc,11601944
8240669592,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/143/AERDT_L2_VIIRS_SNPP.A2024143.0948.002.2024144010443.nc,7941995
8238845107,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/142/AERDT_L2_VIIRS_SNPP.A2024142.1812.002.2024143074341.nc,11807711
8238914619,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/142/AERDT_L2_VIIRS_SNPP.A2024142.1954.002.2024143083420.nc,10436292
8241164152,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/143/AERDT_L2_VIIRS_SNPP.A2024143.1754.002.2024144062448.nc,11484745
8241256375,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/143/AERDT_L2_VIIRS_SNPP.A2024143.1936.002.2024144081509.nc,10023534
8261361703,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/150/AERDT_L2_VIIRS_SNPP.A2024150.1724.002.2024151055102.nc,11552256
8244068174,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/144/AERDT_L2_VIIRS_SNPP.A2024144.1736.002.2024145061536.nc,10457809
8244190094,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/144/AERDT_L2_VIIRS_SNPP.A2024144.1912.002.2024145074554.nc,14170090
8244201344,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/144/AERDT_L2_VIIRS_SNPP.A2024144.1918.002.2024145075608.nc,10435320
8247796462,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/145/AERDT_L2_VIIRS_SNPP.A2024145.1718.002.2024146123716.nc,9538314
8252610988,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/147/AERDT_L2_VIIRS_SNPP.A2024147.1818.002.2024148072827.nc,11862792
8252695685,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/147/AERDT_L2_VIIRS_SNPP.A2024147.2000.002.2024148082820.nc,12108653
8255304571,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/148/AERDT_L2_VIIRS_SNPP.A2024148.1800.002.2024149071913.nc,9516062
8255419311,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/148/AERDT_L2_VIIRS_SNPP.A2024148.1942.002.2024149080920.nc,11635168
8258324616,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/149/AERDT_L2_VIIRS_SNPP.A2024149.1742.002.2024150061952.nc,10111214
8258491272,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/149/AERDT_L2_VIIRS_SNPP.A2024149.1924.002.2024150074949.nc,12249929
8247796474,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/145/AERDT_L2_VIIRS_SNPP.A2024145.1854.002.2024146123723.nc,13786219
8247796463,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/145/AERDT_L2_VIIRS_SNPP.A2024145.1900.002.2024146123725.nc,9984405
8250359589,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/146/AERDT_L2_VIIRS_SNPP.A2024146.1700.002.2024147103833.nc,9314030
8250359367,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/146/AERDT_L2_VIIRS_SNPP.A2024146.1836.002.2024147103842.nc,13300104
8257077964,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/149/AERDT_L2_VIIRS_SNPP.A2024149.0754.002.2024149201928.nc,7962747
8261518021,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/150/AERDT_L2_VIIRS_SNPP.A2024150.1900.002.2024151073124.nc,14056989
8261518019,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/150/AERDT_L2_VIIRS_SNPP.A2024150.1906.002.2024151073108.nc,12146041
8278410012,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/158/AERDT_L2_VIIRS_SNPP.A2024158.1812.002.2024159074159.nc,11370047
8275848014,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/156/AERDT_L2_VIIRS_SNPP.A2024156.1712.002.2024157054218.nc,9093692
8277438911,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/157/AERDT_L2_VIIRS_SNPP.A2024157.1830.002.2024158073702.nc,11987732
8276004807,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2024/156/AERDT_L2_VIIRS_SNPP.A2024156.1848.002.2024157074253.nc,12056924
